clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
3357,5,2,113,Cascadas,25006.0,CULIACAN,2043.0,2091.0,5
3358,5,2,70,SECT. PE¥ITAS,25006.0,LIMON DE LOS RA,2043.0,2091.0,4
3359,5,2,26,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2091.0,5
3360,5,1,153,Humaya,25006.0,CULIACAN,2043.0,2091.0,5
3361,5,1,84,Huizaches,25006.0,CULIACAN,2043.0,2061.0,4
3362,5,1,70,El Walamo,25006.0,CULIACAN,2043.0,2103.0,5
3363,5,2,70,JARD.DE S BART.,25006.0,AGUARUTO,2043.0,2091.0,5
3364,5,2,153,Issstesin,25006.0,CULIACAN,2043.0,2091.0,5
3365,5,1,56,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2091.0,5
3366,5,2,60,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2091.0,5
3367,5,2,118,Miguel Leyson,25006.0,CULIACAN,2043.0,2093.0,5
3368,5,1,22,Loma Linda,25006.0,CULIACAN,2043.0,,3
3369,5,1,112,Industrial El Palmito,25015.0,CULIACAN,2043.0,,3
3370,5,1,225,Buenos Aires,25006.0,CULIACAN,2043.0,2091.0,5
3371,5,2,225,BUENOS,25006.0,CULIACAN,2043.0,2093.0,5
3372,5,1,70,Loma Linda,25006.0,CULIACAN,2043.0,2053.0,4
3373,5,2,112,GUAMUCHIL,25015.0,GUAMUCHIL,2043.0,2093.0,5
3374,5,2,112,Nuevo Culiacan,25006.0,CULIACAN,2043.0,2051.0,4
3375,5,1,118,DIAZ,25006.0,CULIACAN,2043.0,2093.0,5
3376,5,1,108,Emiliano Zapata,25009.0,ESCUINAPA,2043.0,2091.0,5
3377,5,2,65,Stase,25006.0,CULIACAN,2043.0,2091.0,5
3378,5,2,153,La Villita,25006.0,CULIACAN,2043.0,2051.0,4
3379,5,2,144,Nuevo Culiacan,25006.0,CULIACAN,2043.0,2091.0,5
3380,5,2,156,,25018.0,"SATAYA,NAVOLATO",2043.0,2091.0,5
3381,5,1,113,Mazatlan Iii,25002.0,Culiacan,2043.0,,2
3382,5,1,153,Valle Verde,25006.0,CULIACAN,2043.0,2051.0,4
3383,5,2,153,El Walamo,25006.0,CULIACAN,2043.0,2091.0,5
3384,5,1,25,El Chaleco,25006.0,CULIACAN,2043.0,,3
3385,5,1,63,Margaritas,25018.0,NAVOLATO,2043.0,2091.0,5
3386,5,2,107,Nuevo Culiacan,25006.0,CULIACAN,2043.0,,3
3387,5,2,107,Riveras de Tamazula,25006.0,CULIACAN,2043.0,2091.0,5
3388,5,2,97,Las Granjas,25006.0,CULIACAN,2043.0,2091.0,5
3389,5,2,26,Infonavit Jobori,25006.0,CULIACAN,2043.0,2093.0,5
3390,5,1,27,La Sirena,25006.0,CULIACAN,2043.0,2093.0,5
3391,5,2,121,Villa del Real,25006.0,CULIACAN,2043.0,2091.0,5
3392,5,1,225,adolfo,25006.0,CULIACAN,2043.0,2101.0,5
3393,5,1,25,Ejidal,25006.0,CULIACAN,2043.0,2091.0,5
3394,5,1,156,Valle Dorado,25018.0,NAVOLATO,2043.0,2093.0,5
3395,5,2,153,Centro,25006.0,V. ANGEL FLORES,2043.0,,3
3396,5,1,107,LA,25006.0,CULIACAN,2043.0,2101.0,5
3397,5,1,107,Nuevo,25006.0,CULIACAN,2043.0,2093.0,4
3398,5,1,107,Chapultepec,25006.0,CULIACAN,2043.0,2051.0,4
3399,5,2,107,Simon Bolivar,25006.0,CULIACAN,2043.0,2091.0,5
3400,5,1,153,Culiacancito,25006.0,CULIACAN,2043.0,2053.0,4
3401,5,1,70,Las Granjas,25006.0,CULIACAN,2043.0,2101.0,5
3402,5,1,108,Huizaches,25006.0,CULIACAN,2043.0,2091.0,5
3403,5,2,107,Ignacio Allende,25006.0,CULIACAN,2043.0,2091.0,5
3404,5,1,25,Campestre,25006.0,CULIACAN,2043.0,2091.0,5
3405,5,2,31,Centro,25006.0,CULIACAN,2043.0,2051.0,4
3406,5,2,70,Bugambilias,25006.0,CULIACAN,2043.0,2091.0,5
3512,5,1,1,Guadalupe,25006.0,"CULIACAN, SIN.",2003.0,2071.0,5
3513,5,1,3,Humaya,25006.0,"CULIACAN, SIN.",2003.0,,3
3514,5,2,1,Industrial El Palmito,25006.0,CULIACAN,2013.0,2063.0,5
3706,5,2,120,A.,25006.0,CULIACAN,2051.0,2101.0,5
3707,5,1,116,El Walamo,25013.0,CULIACAN,2051.0,2093.0,5
3708,5,1,107,Mazatlan Iii,25006.0,CULIACAN,2051.0,2101.0,5
3709,5,1,144,Guadalupe,25006.0,CULIACAN,2051.0,2101.0,5
3710,5,1,26,Morelos,25006.0,CULIACAN,2051.0,2071.0,4
3711,5,1,70,Plutarco Elias Calles,25006.0,CULIACAN,2051.0,,3
3712,5,2,121,Miguel Leyson,25006.0,CULIACAN,2051.0,,3
3713,5,2,28,La Higueras,25006.0,NAVOLATO,2051.0,2063.0,4
3714,5,2,29,,25018.0,NAVOLATO,2051.0,2081.0,4
3715,5,2,14,Nuevo,25006.0,CULIACAN,2051.0,,2
3716,5,1,153,BRASILITOS,25006.0,CULIACANCITO,2051.0,2103.0,5
3717,5,1,1,Centro,25006.0,CULIACAN,2051.0,2091.0,4
3718,5,1,23,Jardin,25006.0,CULIACAN,2051.0,2093.0,5
3719,5,1,65,Independencia,25006.0,CULIACAN,2051.0,2051.0,4
3720,5,1,2,Libertad,25006.0,CULIACAN,2051.0,2093.0,5
3721,5,2,0,San Cipriano,25006.0,CULIACAN,2051.0,2061.0,4
3722,5,1,117,Cnop,25006.0,CULIACAN,2051.0,2051.0,4
3723,5,1,142,Canaco,25006.0,CULIACAN,2051.0,2103.0,5
3724,5,1,70,Libertad,25006.0,CULIACAN,2051.0,,3
3725,5,1,153,El Limon de Los Ramos,25006.0,CULIACAN,2051.0,2073.0,4
3726,5,1,107,Stanza Solare,25006.0,CULIACAN,2051.0,2101.0,5
3727,5,2,117,CAMPO EL 10,25006.0,CULIACAN,2051.0,2081.0,4
3728,5,1,26,Culiacancito,25006.0,CULIACAN,2051.0,2051.0,4
3729,5,2,27,Los Angeles,25006.0,CULIACAN,2051.0,2051.0,4
3730,5,1,117,Plaza,25006.0,CULIACAN,2051.0,,1
3731,5,1,117,10,25006.0,CULIACAN,2051.0,2101.0,5
3732,5,1,145,,25011.0,EL SACRIFIC.GVE,2051.0,,3
3733,5,2,15,Esperanza,25018.0,NAVOLATO,2051.0,2051.0,4
3734,5,1,61,El Cid,25006.0,V.A.F.LA,2051.0,2103.0,4
3735,5,2,15,10,25006.0,CULIACAN,2051.0,,1
3736,5,2,70,Ruben Jaramillo,25006.0,CULIACAN,2051.0,2051.0,4
3737,5,1,117,AMADO,25006.0,CULIACAN,2051.0,2103.0,5
3738,5,1,27,BUENOS,25006.0,CULIACAN,2051.0,2101.0,5
3740,5,1,30,J.DE,25006.0,COSTA,2051.0,2103.0,5
3839,5,1,0,EL ALTO DEL COYOTE,25006.0,CULIACAN,2051.0,,3
3845,5,1,9999,,25011.0,GUASAVE,2051.0,2051.0,4
3872,5,2,17,Lazaro Cardenas,25006.0,CULIACAN,2013.0,2063.0,5
3873,5,2,102,---,25008.0,"ELOTA,SINALOA",2013.0,2063.0,5
3874,5,1,1,La Higueras,25006.0,CULIACAN,2013.0,2071.0,5
3875,5,1,40,Cascadas,25006.0,CULIACAN,2003.0,2063.0,5
3906,5,2,2,Los Angeles,25006.0,"CULIACAN,SIN.",2003.0,2053.0,4
3907,5,1,5,Centro,25006.0,CULIACAN,2013.0,2071.0,4
3923,5,1,1,Tierra Blanca,25006.0,CULIACAN,2033.0,2043.0,4
3924,5,1,58,Rafael Buelna,25006.0,CULIACAN,2023.0,2041.0,4
3928,5,1,190,Esperanza,25006.0,CULIACAN,2033.0,2043.0,4
3929,5,1,121,Las Mañanitas,25006.0,CULIACAN,2013.0,2041.0,4
3930,5,1,2,Tierra Blanca,25006.0,CULIACAN,2023.0,2043.0,4
4535,5,1,107,Nuevo,25006.0,CULIACAN,2053.0,2101.0,5
4536,5,1,23,Finisterra,25006.0,CULIACAN,2053.0,2053.0,4
4537,5,1,107,La Higueras,25006.0,CULIACAN,2053.0,,3
4538,5,2,70,INF.,25006.0,CULIACAN,2053.0,2101.0,5
4539,5,1,26,Las Mañanitas,25006.0,CULIACAN,2053.0,2053.0,4
4540,5,1,84,Huizaches,25006.0,CULIACAN,2053.0,2053.0,4
4541,5,1,113,Independencia,25002.0,CULIACAN,2053.0,2053.0,4
4542,5,2,65,Ferrocarrilera,25006.0,CULIACAN,2053.0,2103.0,5
4543,5,1,153,Humaya,25006.0,CULIACAN,2053.0,2053.0,4
4544,5,1,23,Los Robles,25006.0,CULIACAN,2053.0,,3
4545,5,1,119,Lazaro Cardenas,25006.0,CULIACAN,2053.0,2061.0,4
4546,5,1,32,Sanchez Celis,25005.0,CULIACAN,2053.0,2053.0,4
4547,5,1,112,Ejidal,25015.0,ANGOSTURA,2053.0,,1
4548,5,1,107,Salvador Alvarado,25006.0,CULIACAN,2053.0,2081.0,4
4549,5,2,113,Monte Bello,25002.0,MOCORITO,2053.0,2053.0,4
4550,5,1,153,Nuevo Horizonte,25006.0,CULIACAN,2053.0,,3
4551,5,1,26,Infonavit Jobori,25006.0,CULIACAN,2053.0,2081.0,4
4552,5,1,156,inf.,25018.0,villa,2053.0,,1
4553,5,2,118,AMADO,25006.0,CULIACAN,2053.0,,1
4554,5,1,153,Solidaridad,25006.0,CULIACAN,2053.0,2103.0,5
4555,5,2,46,CAMPO BALBUENA,25018.0,NAVOLATO,2053.0,2053.0,4
4556,5,1,186,Centro,25006.0,CULIACAN,2053.0,2081.0,4
4557,5,1,117,Los Angeles,25006.0,CULIACAN,2053.0,2053.0,4
4558,5,2,25,Villa Satelite,25006.0,CULIACAN,2053.0,,3
4559,5,2,68,,25002.0,LA,2053.0,,1
4560,5,1,121,Stase,25006.0,CULIACAN,2053.0,2053.0,4
4561,5,1,26,Ejidal,25006.0,CULIACAN,2053.0,2103.0,5
4562,5,2,107,Flamingos,25006.0,CULIACAN,2053.0,2101.0,5
4563,5,2,112,Fovissste Playa Azul,25015.0,MOCORITO,2053.0,2093.0,5
4564,5,2,107,Olas,25006.0,CULIACAN,2053.0,2101.0,5
4565,5,1,60,Plaza,25006.0,CULIACAN,2053.0,2101.0,5
4566,5,1,10,Tamazula,25011.0,TAMAZULA,2053.0,,1
4567,5,1,60,Campanario,25006.0,CULIACAN,2053.0,,1
4568,5,2,107,Guadalupe,25006.0,CULIACAN,2053.0,2053.0,4
4569,5,1,218,AQUILES,25006.0,CULIACAN,2053.0,2103.0,5
4570,5,2,107,Nuevo,25006.0,CULIACAN,2053.0,2101.0,5
4571,5,1,46,CAMPO BALBUENA,25018.0,NAVOLATO,2053.0,2053.0,4
4572,5,2,107,Stase,25006.0,CULIACAN,2053.0,2071.0,4
4573,5,2,85,Las Mañanitas,25006.0,CULIACAN,2053.0,2073.0,4
4574,5,2,107,Olas,25006.0,CULIACAN,2053.0,2093.0,5
4575,5,1,60,Plaza,25006.0,CULIACAN,2053.0,2103.0,5
4576,5,1,117,El Toro,25006.0,CULIACAN,2053.0,2053.0,4
4577,5,1,121,Colon,25006.0,CULIACAN,2053.0,,1
4578,5,1,142,GATO DE LARA,25002.0,L. SANCHEZ CELIS,2053.0,,3
4579,5,1,23,Azucarera,25006.0,CULIACAN,2053.0,,1
4580,5,1,68,4 de Marzo,25002.0,LA REFORMA,2053.0,2053.0,4
4581,5,1,60,El Toro,25006.0,CULIACAN,2053.0,2053.0,4
4582,5,2,107,5,25006.0,CULIACAN,2053.0,,1
4583,5,1,153,Stase,25006.0,CULIACAN,2053.0,,1
4584,5,2,68,,25002.0,LA REFORMA,2053.0,2061.0,4
4585,5,1,241,LOMALINDA,25006.0,CULIACAN,2053.0,2053.0,4
4586,5,1,27,Priv Lomas del Bosque,25006.0,CULIACAN,2053.0,2053.0,4
4587,5,1,117,San Miguel,25006.0,CULIACAN,2053.0,2103.0,5
4588,5,1,107,Stase,25006.0,CULIACAN,2053.0,2103.0,5
4589,5,1,90,Bugambilias,25006.0,CULIACAN,2053.0,2061.0,4
4590,5,1,121,4 de Marzo,25006.0,CULIACAN,2053.0,2061.0,4
4591,5,1,27,Aquiles Serdan,25006.0,CULIACAN,2053.0,2091.0,4
4592,5,2,130,Infonavit Jobori,25008.0,culiacan,2053.0,,1
4593,5,1,70,San Rafael,25006.0,CULIACAN,2053.0,2103.0,5
4594,5,1,70,Antonio Toledo Corro,25006.0,CULIACAN,2053.0,2061.0,4
4595,5,1,153,Las Granjas,25006.0,CULIACAN,2053.0,2103.0,5
4596,5,1,117,LAGUNA,25006.0,CULIACAN,2053.0,2103.0,5
4597,5,1,60,Antonio Toledo Corro,25006.0,CULIACAN,2053.0,2053.0,4
4598,5,1,112,Militar,25015.0,SALVADOR,2053.0,2103.0,5
4599,5,2,0,FCO.,25006.0,CULIACAN,2053.0,2103.0,5
4600,5,1,121,Humaya,25006.0,CULIACAN,2053.0,,2
4601,5,2,117,Los Angeles,25006.0,CULIACAN,2053.0,,1
4602,5,2,113,Primavera,25006.0,CULIACAN,2053.0,,2
4603,5,2,70,Renato Vega,25006.0,CULIACAN,2053.0,2103.0,5
4604,5,1,118,Villa del Real,25006.0,CULIACAN,2053.0,,3
4605,5,1,75,Agustina Ramirez,25006.0,CULIACAN,2053.0,2053.0,4
4606,5,1,117,4 de Marzo,25006.0,CULIACAN,2053.0,2073.0,4
4607,5,1,70,Cascadas,25006.0,CULIACAN,2053.0,2063.0,4
4608,5,1,26,El Walamo,25006.0,CULIACAN,2053.0,2103.0,5
4794,5,2,107,La Higueras,25006.0,CULIACAN,2053.0,2103.0,5
4795,5,1,0,Miramar,25008.0,LA CRUZ,2053.0,2063.0,4
4796,5,1,71,Pemex,25006.0,CULIACAN,2053.0,2053.0,4
4797,5,2,156,El Cid,25018.0,VILLA,2053.0,2101.0,5
4801,5,1,26,Ampliacion Loma Linda,25006.0,CULIACAN,2053.0,2053.0,4
4802,5,1,121,Miguel Leyson,25006.0,CULIACAN,2053.0,2073.0,4
4810,5,2,118,Primavera,25006.0,CULIACAN,2053.0,,1
4817,5,1,70,Las Granjas,25006.0,CULIACAN,2013.0,2043.0,4
4831,5,1,118,,25006.0,"CULIACAN, SIN.",2003.0,2041.0,4
4833,5,1,107,Infonavit Jobori,25006.0,CULIACAN,2023.0,2041.0,4
4851,5,2,9999,,25006.0,,2002.0,2031.0,4
4854,5,1,9999,,25006.0,,2002.0,2002.0,4
4871,5,1,0,,1002.0,,2002.0,2002.0,4
4877,5,1,219,Campestre,25006.0,"CULIACAN, SIN.",2002.0,,3
4881,5,2,74,Bugambilias,25006.0,"CULIACAN, SIN.",2002.0,2031.0,4
5011,5,2,108,Gustavo Diaz Ordaz,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5012,5,1,161,Ejidal,25006.0,CULIACAN,2002.0,2002.0,4
5013,5,1,274,C.LA 20 KM.13.5,25006.0,V.JUAREZ NAV.SI,2002.0,2002.0,4
5014,5,1,2,Los Angeles,25006.0,"CULIACAN, SIN.",2002.0,2011.0,4
5015,5,1,40,Las Granjas,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5016,5,2,25,,25011.0,"CULIACAN, SIN.",2002.0,2002.0,4
5017,5,2,3,Infonavit Jobori,25006.0,"CULIACAN,SIN.",2002.0,2012.0,4
5018,5,1,8,Revolucion,25006.0,CULIACAN,2002.0,2002.0,4
5019,5,1,17,Humaya,25006.0,CULIACAN,2002.0,2002.0,4
5020,5,1,2,La Sirena,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5021,5,1,4,Morelos,25006.0,"CULIACAN, SIN.",2002.0,2021.0,4
5022,5,1,17,Ignacio Allende,25006.0,CULIACAN,2002.0,2002.0,4
5023,5,2,26,Gustavo Diaz Ordaz,25006.0,"CULIACAN, SIN.",2002.0,2031.0,4
5024,5,1,81,El Toro,25006.0,"CULIACAN, SIN.",2002.0,2011.0,4
5025,5,1,108,Esthela Ortiz de Toledo,25006.0,CULIACAN,2002.0,2002.0,4
5026,5,1,2,Fovissste Playa Azul,25006.0,CULIACAN,2002.0,2002.0,4
5027,5,1,5,El Walamo,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5028,5,2,3,San Francisco,25006.0,CULIACAN,2002.0,2002.0,4
5029,5,2,36,El Walamo,25006.0,"CULIACAN, SIN.",2002.0,2032.0,4
5030,5,1,270,INF. ALARCON,25012.0,MAZATLAN,2002.0,2002.0,4
5031,5,1,2,Centro,25006.0,"CULIACAN, SIN.",2002.0,,3
5032,5,1,2,Culiacancito,25006.0,CULIACAN,2002.0,2002.0,4
5033,5,2,40,Morelos,25006.0,CULIACAN,2002.0,2002.0,4
5034,5,1,1,Emiliano Zapata,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5035,5,1,1,La Higueras,25006.0,"CULIACAN,SIN.",2002.0,2002.0,4
5036,5,1,81,El Walamo,25006.0,CUOLIACAN,2002.0,2002.0,4
5037,5,1,3,Fovissste Playa Azul,25006.0,"CULIACAN, SIN.",2002.0,,3
5038,5,2,30,Las Mañanitas,25006.0,CULIACAN,2002.0,2002.0,4
5039,5,1,1,Humaya,25006.0,"CULIACAN,SIN.",2002.0,2002.0,4
5040,5,1,39,Ejidal,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5041,5,1,30,Priv Lomas del Bosque,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5042,5,2,72,4 de Marzo,25006.0,"CULIACAN,SIN.",2002.0,2011.0,4
5043,5,1,16,,25006.0,CULIACAN,2002.0,2002.0,4
5044,5,2,192,El Chorizo,25006.0,"CULIACAN, SIN.",2002.0,2012.0,4
5045,5,1,39,Miguel Hidalgo Y Costilla,25006.0,CULIACAN,2002.0,2002.0,4
5046,5,1,58,Lazaro Cardenas,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5047,5,1,2,Universidad 94,25006.0,CULIACAN,2002.0,2002.0,4
5048,5,1,16,Villa Mochis,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5049,5,1,17,San Francisco,25006.0,CULIACAN,2002.0,2002.0,4
5050,5,2,2,Rafael Buelna,25006.0,"CULIACAN, SIN.",2002.0,,3
5051,5,1,26,ESCOBEDO,25006.0,ELDORADO,2002.0,2002.0,4
5052,5,1,19,,25013.0,"PERICOS,MOC.SIN",2002.0,2002.0,4
5053,5,2,186,Cascadas,25006.0,"CULIACAN, SIN.",2002.0,2021.0,4
5054,5,1,53,Stanza Solare,25006.0,COSTA RICA,2002.0,2002.0,4
5055,5,1,5,Emiliano Zapata,25006.0,"CULIACAN,SIN.",2002.0,2031.0,4
5056,5,1,17,Libertad,25006.0,CULIACAN,2002.0,2002.0,4
5057,5,1,3,Fovissste Playa Azul,25006.0,CULIACAN,2002.0,2002.0,4
5058,5,2,3,Fovissste Playa Azul,25006.0,"CULIACAN, SIN.",2002.0,2021.0,4
5059,5,2,17,San Francisco,25006.0,"CULIACAN, SIN.",2002.0,2011.0,4
5060,5,1,3,Humaya,25006.0,"CULIACAN, SIN.",2002.0,2012.0,4
5061,5,2,40,,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5062,5,1,58,Villa de Guadalupe,25006.0,CULIACAN,2002.0,2002.0,4
5063,5,1,0,Villa Satelite,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5064,5,2,2,4 de Marzo,25006.0,CULIACAN,2002.0,2002.0,4
5065,5,1,4,Fovissste Chapultepec,25006.0,"CULIACAN, SIN.",2002.0,2022.0,4
5066,5,1,22,San Rafael,25015.0,"CULIACAN, SIN.",2002.0,2002.0,4
5067,5,1,90,La Higueras,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5068,5,1,79,4 de Marzo,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5069,5,1,8,Villa de Guadalupe,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5070,5,2,4,Grecia,25006.0,"CULIACAN,SIN.",2002.0,2031.0,4
5071,5,1,0,Las Granjas,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5072,5,2,16,Stase,25006.0,"CULIACAN,SIN",2002.0,2002.0,4
5073,5,1,3,Humaya,25006.0,"CULIACAN, SIN.",2002.0,2022.0,4
5074,5,1,211,Centro,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5075,5,1,3,Centro,25006.0,CULIACAN,2002.0,2032.0,4
5076,5,1,277,Humaya,25006.0,"CULIACAN, SIN.",2002.0,2002.0,4
5077,5,1,1,Vicente Guerrero,25006.0,"CULIACAN, SIN.",2002.0,2032.0,4
5078,5,2,17,Morelos,25006.0,CULIACAN,2002.0,2002.0,4
5080,5,1,0,,1002.0,,2002.0,2011.0,4
5082,5,1,0,,1002.0,,2002.0,2002.0,4
5087,5,1,0,,1002.0,,2002.0,2002.0,4
5305,5,2,1,El Toro,25006.0,CULIACAN,2012.0,2021.0,4
5306,5,1,98,Centro,25011.0,GUASAVE,2012.0,2012.0,4
5307,5,1,16,Loma de Rodriguera,25006.0,CULIACAN,2012.0,2021.0,4
5308,5,1,203,FRAC. NAKAYAMA,25006.0,CULIACAN,2012.0,2012.0,4
5309,5,1,1,Miguel Leyson,25006.0,CULIACAN,2012.0,2012.0,4
5310,5,2,16,Priv Lomas del Bosque,25006.0,CULIACAN,2012.0,2012.0,4
5311,5,1,16,Chapultepec,25006.0,CULIACAN,2012.0,2012.0,4
5312,5,1,1,Industrial El Palmito,25006.0,CULIACAN,2012.0,2022.0,4
5313,5,1,40,Bugambilias,25006.0,CULIACAN,2012.0,2012.0,4
5314,5,1,16,Canaco,25006.0,CULIACAN,2012.0,2012.0,4
5315,5,1,14,Canarias,25006.0,"COSTA RICA,CLN.",2012.0,2031.0,4
5316,5,1,27,Arboledas Invies,25006.0,CULIACAN,2012.0,2012.0,4
5317,5,1,39,Las Mañanitas,25006.0,CULIACAN,2012.0,2012.0,4
5318,5,1,32,Jose Lopez Portillo,25006.0,V. JUAREZ NAV.,2012.0,2012.0,4
5319,5,2,19,El Walamo,25013.0,CULIACAN,2012.0,2021.0,4
5320,5,1,40,4 de Marzo,25006.0,CULIACAN,2012.0,2021.0,4
5321,5,1,108,Francisco Alarcon,25006.0,CULIACAN,2012.0,2022.0,4
5322,5,1,14,Juan de Dios Batiz,25006.0,COSTA RICA CLN,2012.0,2022.0,4
5323,5,2,29,Monte Bello,25002.0,MOCORITO,2012.0,2012.0,4
5324,5,2,1,Priv Lomas del Bosque,25006.0,CULIACAN,2012.0,2021.0,4
5325,5,2,5,Infonavit Jobori,25006.0,CULIACAN,2012.0,2012.0,4
5326,5,2,17,Pemex,25006.0,CULIACAN,2012.0,2022.0,4
5327,5,1,222,,25011.0,GUASAVE,2012.0,2012.0,4
5328,5,2,2,Industrial El Palmito,25006.0,CULIACAN,2012.0,2012.0,4
5329,5,1,39,Los Angeles,25006.0,CULIACAN,2012.0,2012.0,4
5330,5,1,31,Emiliano Zapata,25006.0,CULIACAN,2012.0,2012.0,4
5331,5,2,19,Potreritos,25013.0,MOCORITO,2012.0,2012.0,4
5332,5,1,36,2 de Octubre,25011.0,GUASAVE,2012.0,2012.0,4
5333,5,1,2,Miguel Leyson,25006.0,CULIACAN,2012.0,2012.0,4
5334,5,1,39,Villa Satelite,25006.0,CULIACAN,2012.0,2012.0,4
5335,5,1,83,EJ.EMIGDIO R.,25006.0,AHOME,2012.0,2012.0,4
5336,5,1,125,LEOPOLDO S.CELI,25006.0,ANGOSTURA,2012.0,2012.0,4
5337,5,2,2,Gustavo Diaz Ordaz,25006.0,CULIACAN,2012.0,2012.0,4
5338,5,2,2,Infonavit Jobori,25006.0,CULIACAN,2012.0,2021.0,4
5339,5,2,3,Humaya,25006.0,CULIACAN,2012.0,2022.0,4
5340,5,2,36,Ignacio Allende,25011.0,CULIACAN,2012.0,2032.0,4
5341,5,2,5,Cascadas,25006.0,CULIACAN,2012.0,2022.0,4
5342,5,1,2,Finisterra,25006.0,CULIACAN,2012.0,2012.0,4
5343,5,1,38,Villa del Real,25006.0,CULIACAN,2012.0,2012.0,4
5344,5,1,55,Bugambilias,25009.0,CULIACAN,2012.0,2021.0,4
5345,5,2,5,El Walamo,25006.0,CULIACAN,2012.0,2012.0,4
5346,5,1,5,Las Mañanitas,25006.0,CULIACAN,2012.0,2031.0,4
5347,5,2,26,ESCOBEDO,25006.0,ELDORADO,2012.0,,4
5348,5,2,1,Emiliano Zapata,25006.0,CULIACAN,2012.0,2022.0,4
5349,5,1,9,Popular,25018.0,NAVOLATO,2012.0,,3
5350,5,1,209,Margaritas,25006.0,CULIACAN,2012.0,,3
5351,5,1,2,Centro,25006.0,CULIACAN,2012.0,2012.0,4
5352,5,2,58,Industrial Bravo,25006.0,CULIACAN,2012.0,2012.0,4
5353,5,2,20,Villa Union,25012.0,MAZATLAN,2012.0,2012.0,4
5354,5,1,5,Las Mañanitas,25006.0,CULIACAN,2012.0,2012.0,4
5355,5,2,19,La Sirena,25013.0,PERICOS,2012.0,2012.0,4
5356,5,1,17,4 de Marzo,25006.0,CULIACAN,2012.0,2012.0,4
5357,5,1,12,Obrera,25018.0,NAVOLATO,2012.0,2012.0,4
5358,5,1,160,FIDEL VELAZQUEZ,25006.0,VILLA ANGEL F.N,2012.0,2012.0,4
5359,5,1,3,Cuauhtemoc,25006.0,CULIACAN,2012.0,2012.0,4
5360,5,1,5,Villa de Guadalupe,25006.0,CULIACAN,2012.0,2012.0,4
5361,5,1,16,Gabriel Leyva Velazquez,25006.0,CULIACAN,2012.0,2031.0,4
5362,5,1,51,Nuevo Culiacan,14039.0,CULIACAN,2012.0,2012.0,4
5363,5,1,64,Ruben Jaramillo,25006.0,"ELDORADO,CLN.",2012.0,2022.0,4
5364,5,1,2,Priv Lomas del Bosque,25006.0,CULIACAN,2012.0,,3
5365,5,1,5,Culiacancito,25006.0,CULIACAN,2012.0,2012.0,4
5366,5,2,47,Emiliano Zapata,25006.0,CULIACAN,2012.0,2012.0,4
5367,5,2,4,Evora,25015.0,GUAMUCHIL,2012.0,2021.0,4
5390,5,1,40,ROSALES,99999.0,CULIACAN,2022.0,2022.0,4
5457,5,1,40,Lazaro Cardenas,1002.0,CULIACAN,2022.0,2022.0,4
5500,5,1,209,Infonavit Jobori,25006.0,CULIACAN,2022.0,2022.0,4
5501,5,1,73,4 de Marzo,25006.0,CULIACAN,2022.0,2022.0,4
5502,5,2,102,HIGUERAS DE ABO,99999.0,CULIACAN,2022.0,2022.0,4
5503,5,2,26,Obrera,99999.0,ELDORADO,2022.0,2022.0,4
5504,5,1,17,Las Mañanitas,25006.0,CULIACAN,2022.0,2022.0,4
5505,5,1,209,Buenos Aires,25006.0,CULIACAN,2022.0,2022.0,4
5506,5,1,21,Miguel Leyson,99999.0,CULIACAN,2022.0,2022.0,4
5507,5,1,17,Bachigualato,25006.0,CULIACAN,2022.0,2022.0,4
5508,5,2,19,Libertad,25013.0,CULIACAN,2022.0,2022.0,4
5509,5,1,1,El Walamo,99999.0,CULIACAN,2022.0,2032.0,4
5510,5,1,126,Esperanza,99999.0,CULIACAN,2022.0,2031.0,4
5511,5,1,190,Obrero Campesino,25006.0,NAVOLATO,2022.0,2031.0,4
5512,5,1,3,Fovissste Playa Azul,25006.0,CULIACAN,2022.0,2022.0,4
5513,5,1,1,Los Angeles,25006.0,CULIACAN,2022.0,2022.0,4
5514,5,1,5,Los Angeles,25006.0,CULIACAN,2022.0,2022.0,4
5515,5,1,26,ESCOBEDO,1002.0,ELDORADO,2022.0,2031.0,4
